experiment_id,observation_id,attempt_id,phase,parent_observation_id,is_replacement,requested_output_tokens,api_max_output_tokens,actual_output_tokens,reasoning_tokens,actual_input_tokens,cached_input_tokens,total_tokens,randomized_launch_position,local_create_started_at,local_create_finished_at,local_create_duration_ms,batch_id,input_file_id,output_file_id,error_file_id,created_at,in_progress_at,finalizing_at,completed_at,failed_at,expired_at,cancelled_at,expires_at,created_at_iso,in_progress_at_iso,completed_at_iso,status,creation_state,turnaround_seconds,queue_seconds,active_seconds,finalizing_seconds,server_created_at_offset_seconds,local_terminal_seen_at,response_status,finish_or_incomplete_reason,early_stop,http_status,openai_request_id,error_type,error_code,error_message,create_error_type,create_error_message,output_text_chars,output_word_count,parse_error,estimated_cost_usd,valid_observation
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0292,1,prod,,False,10000,10000,10000.0,29.0,45.0,0.0,10045.0,604.0,2026-09-10T10:23:03.651367+00:00,2026-09-10T10:23:03.867962+00:00,216.595,batch_6aa28507f90c819080dc3beac291ae2e,file-8EjySxx6hhhcV1nVJuHAbT,file-2vVMBxgzLxZhJmgVsPzK1Q,,1789035783,1789035785,1789035944.0,1789035945.0,,,,1789122183,2026-09-10T10:23:03+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:25:45+00:00,completed,created,162.0,2.0,160.0,1.0,3.9126110076904297,2026-09-10T10:25:37.965799+00:00,incomplete,max_output_tokens,False,200,78d1425f-f95e-470a-9813-569882a99e5e,,,,,,56772.0,7187.0,,0.0060045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0256,1,prod,,False,10000,10000,,,,,,605.0,2026-09-10T10:23:03.654606+00:00,2026-09-10T10:23:03.861119+00:00,206.513,batch_6aa28507f90081909a50125a65d2476e,file-8EjySxx6hhhcV1nVJuHAbT,,,1789035783,1789035785,,,,,,1789122183,2026-09-10T10:23:03+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,2.0,,,3.9126110076904297,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0000,1,prod,,False,100,100,100.0,89.0,45.0,0.0,145.0,606.0,2026-09-10T10:23:03.657651+00:00,2026-09-10T10:23:03.878394+00:00,220.743,batch_6aa28507fa608190a7823e4a2fdd86d9,file-3hp7s6u7LZ2vUqQDQgaUhk,file-C6oAYn3iLGjFtamXmNjwpv,,1789035783,1789035785,1789035944.0,1789035945.0,,,,1789122183,2026-09-10T10:23:03+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:25:45+00:00,completed,created,162.0,2.0,160.0,1.0,3.9126110076904297,2026-09-10T10:25:37.965799+00:00,incomplete,max_output_tokens,False,200,0e6cd5a6-3984-4661-8e9a-d797f8ccd64a,,,,,,33.0,5.0,,6.45e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0241,1,prod,,False,10000,10000,5626.0,32.0,45.0,0.0,5671.0,607.0,2026-09-10T10:23:03.660349+00:00,2026-09-10T10:23:03.917111+00:00,256.762,batch_6aa28507fc40819083271a3b41aa9343,file-8EjySxx6hhhcV1nVJuHAbT,file-XJYfLPJymnZQqpmN9nAme6,,1789035783,1789035785,1789036122.0,1789036123.0,,,,1789122183,2026-09-10T10:23:03+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:28:43+00:00,completed,created,340.0,2.0,338.0,1.0,3.9126110076904297,2026-09-10T10:28:46.287472+00:00,completed,completed,True,200,81d61d24-eaea-4473-a1bb-5d60d9c82cf2,,,,,,37532.0,5087.0,,0.0033801,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0007,1,prod,,False,16,16,16.0,16.0,45.0,0.0,61.0,608.0,2026-09-10T10:23:03.665650+00:00,2026-09-10T10:23:04.105359+00:00,439.709,batch_6aa28508202c819081df26a1cfffd71d,file-YLhrenST2sPgqk9wxVBmNx,file-RyVJ4J8KWtNy54EJYJ7sz9,,1789035784,1789035785,1789036006.0,1789036007.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:26:47+00:00,completed,created,223.0,1.0,222.0,1.0,4.91261100769043,2026-09-10T10:26:40.399702+00:00,incomplete,max_output_tokens,False,200,1da4f10a-b41a-4a41-86f0-de09251c5dee,,,,,,0.0,0.0,,1.41e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0014,1,prod,,False,16,16,16.0,16.0,45.0,0.0,61.0,609.0,2026-09-10T10:23:03.669095+00:00,2026-09-10T10:23:03.903891+00:00,234.796,batch_6aa28507fc208190888548fc3540c2e8,file-YLhrenST2sPgqk9wxVBmNx,file-8mY5Km34F996srcZcfoABF,,1789035783,1789035785,1789036192.0,1789036194.0,,,,1789122183,2026-09-10T10:23:03+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:29:54+00:00,completed,created,411.0,2.0,409.0,2.0,3.9126110076904297,2026-09-10T10:29:56.574743+00:00,incomplete,max_output_tokens,False,200,de58cc0e-f205-4865-af53-13f9231796d1,,,,,,0.0,0.0,,1.41e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0187,1,prod,,False,3000,3000,3000.0,47.0,45.0,0.0,3045.0,610.0,2026-09-10T10:23:03.672469+00:00,2026-09-10T10:23:03.910568+00:00,238.099,batch_6aa28507fcc08190ab4bdd50ffac186e,file-GBThWoKtoCWSdsqY4xy39C,file-XD4K9vSmcWBbzRD3BkGTZW,,1789035783,1789035785,1789036092.0,1789036093.0,,,,1789122183,2026-09-10T10:23:03+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:28:13+00:00,completed,created,310.0,2.0,308.0,1.0,3.9126110076904297,2026-09-10T10:28:18.166933+00:00,incomplete,max_output_tokens,False,200,82e472bf-9951-48c9-8e9a-3790be35bf9f,,,,,,19400.0,2494.0,,0.0018045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0227,1,prod,,False,1000,1000,,,,,,611.0,2026-09-10T10:23:03.676684+00:00,2026-09-10T10:23:03.887625+00:00,210.941,batch_6aa28507fdcc8190922063393bfe3852,file-URyujANMbdu1xdjE7zk3Zv,,,1789035783,1789035785,,,,,,1789122183,2026-09-10T10:23:03+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,2.0,,,3.9126110076904297,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0010,1,prod,,False,100,100,,,,,,612.0,2026-09-10T10:23:03.679595+00:00,2026-09-10T10:23:03.907749+00:00,228.154,batch_6aa2850800048190bc9971f43abe5037,file-3hp7s6u7LZ2vUqQDQgaUhk,,,1789035784,1789035786,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,2.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0062,1,prod,,False,3000,3000,,,,,,613.0,2026-09-10T10:23:03.682186+00:00,2026-09-10T10:23:03.963567+00:00,281.381,batch_6aa2850805b48190aa0b169dfe3671ac,file-GBThWoKtoCWSdsqY4xy39C,,,1789035784,1789035785,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,1.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0130,1,prod,,False,10000,10000,10000.0,27.0,45.0,0.0,10045.0,614.0,2026-09-10T10:23:03.685033+00:00,2026-09-10T10:23:03.948029+00:00,262.996,batch_6aa2850800e48190b4a69d6e5f2cb044,file-8EjySxx6hhhcV1nVJuHAbT,file-FkVYm1sHUFdFhVhd3PV2QN,,1789035784,1789035786,1789036123.0,1789036124.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:28:44+00:00,completed,created,340.0,2.0,338.0,1.0,4.91261100769043,2026-09-10T10:28:46.287472+00:00,incomplete,max_output_tokens,False,200,bfd7d311-9923-4904-8bff-c29938bc42dd,,,,,,62824.0,8689.0,,0.0060045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0313,1,prod,,False,16,16,16.0,16.0,45.0,0.0,61.0,615.0,2026-09-10T10:23:03.693733+00:00,2026-09-10T10:23:03.952192+00:00,258.459,batch_6aa285080494819095fe444f4ce45601,file-YLhrenST2sPgqk9wxVBmNx,file-6fzGawiJ6M7yZDqcjwLLh2,,1789035784,1789035785,1789036117.0,1789036118.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:28:38+00:00,completed,created,334.0,1.0,333.0,1.0,4.91261100769043,2026-09-10T10:28:39.257819+00:00,incomplete,max_output_tokens,False,200,ccbb2231-aab5-42fe-b13e-b153f87d18e6,,,,,,0.0,0.0,,1.41e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0082,1,prod,,False,16,16,,,,,,616.0,2026-09-10T10:23:03.701227+00:00,2026-09-10T10:23:04.008737+00:00,307.51,batch_6aa2850808148190bbc837a6d49c2609,file-YLhrenST2sPgqk9wxVBmNx,,,1789035784,1789035785,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,1.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0194,1,prod,,False,1000,1000,,,,,,617.0,2026-09-10T10:23:03.706956+00:00,2026-09-10T10:23:03.914198+00:00,207.242,batch_6aa285080588819086a143495637d81c,file-URyujANMbdu1xdjE7zk3Zv,,,1789035784,1789035785,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,1.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0235,1,prod,,False,100,100,,,,,,618.0,2026-09-10T10:23:03.710660+00:00,2026-09-10T10:23:03.936758+00:00,226.098,batch_6aa2850809988190838a1b7dea911f0e,file-3hp7s6u7LZ2vUqQDQgaUhk,,,1789035784,1789035786,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,2.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0332,1,prod,,False,100,100,,,,,,619.0,2026-09-10T10:23:03.718423+00:00,2026-09-10T10:23:03.922827+00:00,204.404,batch_6aa2850809208190a8549b31431fa84f,file-3hp7s6u7LZ2vUqQDQgaUhk,,,1789035784,1789035785,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,1.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0359,1,prod,,False,3000,3000,,,,,,620.0,2026-09-10T10:23:03.722054+00:00,2026-09-10T10:23:03.926183+00:00,204.129,batch_6aa2850807d8819094dd6fb20a496737,file-GBThWoKtoCWSdsqY4xy39C,,,1789035784,1789035786,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,2.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0339,1,prod,,False,10000,10000,10000.0,59.0,45.0,0.0,10045.0,621.0,2026-09-10T10:23:03.725235+00:00,2026-09-10T10:23:03.990271+00:00,265.036,batch_6aa285080ea88190b2fa579a04ec047f,file-8EjySxx6hhhcV1nVJuHAbT,file-CVGaUTaGgiyL9uoxSpwu6i,,1789035784,1789035785,1789036201.0,1789036202.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:30:02+00:00,completed,created,418.0,1.0,417.0,1.0,4.91261100769043,2026-09-10T10:30:03.601103+00:00,incomplete,max_output_tokens,False,200,26fb62ef-b085-4ba1-b162-bf516a9a87ce,,,,,,62163.0,8796.0,,0.0060045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0090,1,prod,,False,10000,10000,,,,,,622.0,2026-09-10T10:23:03.730904+00:00,2026-09-10T10:23:03.959849+00:00,228.945,batch_6aa285080ce88190bb4f78e7274566e2,file-8EjySxx6hhhcV1nVJuHAbT,,,1789035784,1789035785,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,1.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0239,1,prod,,False,16,16,,,,,,623.0,2026-09-10T10:23:03.734219+00:00,2026-09-10T10:23:03.955925+00:00,221.706,batch_6aa285080fa88190a4978be257778402,file-YLhrenST2sPgqk9wxVBmNx,,,1789035784,1789035785,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,1.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0331,1,prod,,False,10000,10000,10000.0,45.0,45.0,0.0,10045.0,624.0,2026-09-10T10:23:03.737313+00:00,2026-09-10T10:23:03.973443+00:00,236.13,batch_6aa285080e90819084930efe99899aae,file-8EjySxx6hhhcV1nVJuHAbT,file-FfUf8N3h2mmUfsR5cbBoM5,,1789035784,1789035786,1789036097.0,1789036099.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:28:19+00:00,completed,created,315.0,2.0,313.0,2.0,4.91261100769043,2026-09-10T10:28:25.196205+00:00,incomplete,max_output_tokens,False,200,34477790-e361-45c1-a2af-5388f4c37542,,,,,,67084.0,8783.0,,0.0060045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0311,1,prod,,False,1000,1000,1000.0,35.0,45.0,0.0,1045.0,625.0,2026-09-10T10:23:03.740883+00:00,2026-09-10T10:23:03.976621+00:00,235.738,batch_6aa285080dfc8190afab47af45d59be6,file-URyujANMbdu1xdjE7zk3Zv,file-RUTWeQrqyTDqvERCjS4zT8,,1789035784,1789035785,1789036096.0,1789036097.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:28:17+00:00,completed,created,313.0,1.0,312.0,1.0,4.91261100769043,2026-09-10T10:28:18.166933+00:00,incomplete,max_output_tokens,False,200,69427749-f89e-442b-a90c-09685e6ecbe6,,,,,,6239.0,872.0,,0.0006045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0247,1,prod,,False,100,100,100.0,25.0,45.0,0.0,145.0,626.0,2026-09-10T10:23:03.744458+00:00,2026-09-10T10:23:04.016997+00:00,272.539,batch_6aa28508124481909d9098eb6f9d2b8a,file-3hp7s6u7LZ2vUqQDQgaUhk,file-RBnrt5WvntV6RTK2LuBZs7,,1789035784,1789035785,1789036193.0,1789036195.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:29:55+00:00,completed,created,411.0,1.0,410.0,2.0,4.91261100769043,2026-09-10T10:29:56.574743+00:00,incomplete,max_output_tokens,False,200,3b45d003-e8b9-450b-9e39-850fb84f056a,,,,,,426.0,61.0,,6.45e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0351,1,prod,,False,1000,1000,1000.0,23.0,45.0,0.0,1045.0,627.0,2026-09-10T10:23:03.747476+00:00,2026-09-10T10:23:04.756693+00:00,1009.217,batch_6aa2850811f48190901644bc676a156f,file-URyujANMbdu1xdjE7zk3Zv,file-FQfiJdhXvYZwVPvMjyUX7q,,1789035784,1789035846,1789035868.0,1789035869.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:24:06+00:00,2026-09-10T10:24:29+00:00,completed,created,85.0,62.0,23.0,1.0,4.91261100769043,2026-09-10T10:24:54.932280+00:00,incomplete,max_output_tokens,False,200,7c430c0d-d27b-4d84-a972-5c8ab74a8f42,,,,,,6000.0,785.0,,0.0006045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0279,1,prod,,False,10000,10000,10000.0,35.0,45.0,0.0,10045.0,628.0,2026-09-10T10:23:03.750888+00:00,2026-09-10T10:23:03.966354+00:00,215.466,batch_6aa285080fa081909519075b2c6e984d,file-8EjySxx6hhhcV1nVJuHAbT,file-7kZq4yBaAE8d1QVV5BsdRg,,1789035784,1789035785,1789035938.0,1789035939.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:25:39+00:00,completed,created,155.0,1.0,154.0,1.0,4.91261100769043,2026-09-10T10:25:37.965799+00:00,incomplete,max_output_tokens,False,200,398856ae-bca3-49fd-8258-3e4501c0c2af,,,,,,65552.0,8862.0,,0.0060045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0020,1,prod,,False,3000,3000,3000.0,25.0,45.0,0.0,3045.0,629.0,2026-09-10T10:23:03.753775+00:00,2026-09-10T10:23:04.021120+00:00,267.345,batch_6aa28508174081908d9ef66a4be633ae,file-GBThWoKtoCWSdsqY4xy39C,file-QboyhBQjAWHVpF5sFdPRyH,,1789035784,1789035785,1789035837.0,1789035838.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:23:58+00:00,completed,created,54.0,1.0,53.0,1.0,4.91261100769043,2026-09-10T10:24:10.765639+00:00,incomplete,max_output_tokens,False,200,ec89d935-6e3a-4c35-b00c-3d8e9dee10a7,,,,,,19732.0,2723.0,,0.0018045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0071,1,prod,,False,10000,10000,10000.0,27.0,45.0,0.0,10045.0,630.0,2026-09-10T10:23:03.761227+00:00,2026-09-10T10:23:04.123145+00:00,361.918,batch_6aa2850814c08190bfacf812c2c4ebd0,file-8EjySxx6hhhcV1nVJuHAbT,file-1GewVfYYKHCUbEfbqsmyEX,,1789035784,1789035785,1789036011.0,1789036012.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:26:52+00:00,completed,created,228.0,1.0,227.0,1.0,4.91261100769043,2026-09-10T10:27:14.894534+00:00,incomplete,max_output_tokens,False,200,8a4c333a-00b9-46a9-8d2d-df48680110b2,,,,,,60644.0,7451.0,,0.0060045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0359,1,prod,,False,16,16,16.0,16.0,45.0,0.0,61.0,631.0,2026-09-10T10:23:03.775845+00:00,2026-09-10T10:23:04.255226+00:00,479.381,batch_6aa2850819cc8190b1eb7aa72555ac90,file-YLhrenST2sPgqk9wxVBmNx,file-1kZzFxopTBZ85pQitWzt67,,1789035784,1789035786,1789036122.0,1789036124.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:28:44+00:00,completed,created,340.0,2.0,338.0,2.0,4.91261100769043,2026-09-10T10:28:46.287472+00:00,incomplete,max_output_tokens,False,200,825fb9d3-c4b5-4e34-b0fe-a2bd8dd6f140,,,,,,0.0,0.0,,1.41e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0112,1,prod,,False,3000,3000,,,,,,632.0,2026-09-10T10:23:03.779883+00:00,2026-09-10T10:23:03.985779+00:00,205.896,batch_6aa2850817088190b464d998c8fdbd5f,file-GBThWoKtoCWSdsqY4xy39C,,,1789035784,1789035785,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,1.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0341,1,prod,,False,10000,10000,,,,,,633.0,2026-09-10T10:23:03.783813+00:00,2026-09-10T10:23:04.012915+00:00,229.102,batch_6aa28508199c8190b0279320f0b8d145,file-8EjySxx6hhhcV1nVJuHAbT,,,1789035784,1789035786,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,2.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0358,1,prod,,False,3000,3000,3000.0,35.0,45.0,0.0,3045.0,634.0,2026-09-10T10:23:03.799328+00:00,2026-09-10T10:23:04.089660+00:00,290.332,batch_6aa28508220481908cf13efd96c83e7c,file-GBThWoKtoCWSdsqY4xy39C,file-4ndRCjFaLEjXTY2s8HBWPm,,1789035784,1789035785,1789035976.0,1789035977.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:26:17+00:00,completed,created,193.0,1.0,192.0,1.0,4.91261100769043,2026-09-10T10:26:11.518366+00:00,incomplete,max_output_tokens,False,200,a9c56d3e-bb20-41ec-9401-551aae44f0b6,,,,,,18793.0,2626.0,,0.0018045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0271,1,prod,,False,16,16,,,,,,635.0,2026-09-10T10:23:03.803999+00:00,2026-09-10T10:23:03.999073+00:00,195.074,batch_6aa285081d8881908e3c81cd32adb4fb,file-YLhrenST2sPgqk9wxVBmNx,,,1789035784,1789035785,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,1.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0189,1,prod,,False,3000,3000,3000.0,28.0,45.0,0.0,3045.0,636.0,2026-09-10T10:23:03.807361+00:00,2026-09-10T10:23:04.032014+00:00,224.653,batch_6aa28508202c8190be98eed172532937,file-GBThWoKtoCWSdsqY4xy39C,file-NCJXca8kEay2QdiuBEbA1L,,1789035784,1789035785,1789035967.0,1789035968.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:26:08+00:00,completed,created,184.0,1.0,183.0,1.0,4.91261100769043,2026-09-10T10:26:11.518366+00:00,incomplete,max_output_tokens,False,200,f201df36-d5dd-4ca3-84fc-fc1dec7a064f,,,,,,18835.0,2643.0,,0.0018045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0295,1,prod,,False,10000,10000,10000.0,81.0,45.0,0.0,10045.0,637.0,2026-09-10T10:23:03.811314+00:00,2026-09-10T10:23:04.026712+00:00,215.398,batch_6aa285081fa0819080eb2be62c1f14ce,file-8EjySxx6hhhcV1nVJuHAbT,file-9y2XjjNp3W52FgWTwHtJDy,,1789035784,1789035785,1789035948.0,1789035949.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:25:49+00:00,completed,created,165.0,1.0,164.0,1.0,4.91261100769043,2026-09-10T10:25:54.091891+00:00,incomplete,max_output_tokens,False,200,a95d894d-3198-4a02-a6b7-79f91bb98797,,,,,,57951.0,7452.0,,0.0060045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0204,1,prod,,False,16,16,,,,,,638.0,2026-09-10T10:23:03.815299+00:00,2026-09-10T10:23:04.048827+00:00,233.528,batch_6aa285082244819095d18b039637d21b,file-YLhrenST2sPgqk9wxVBmNx,,,1789035784,1789035786,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,2.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0108,1,prod,,False,10000,10000,,,,,,639.0,2026-09-10T10:23:03.825327+00:00,2026-09-10T10:23:04.035264+00:00,209.937,batch_6aa28508232c8190a62d35abf6b8ac80,file-8EjySxx6hhhcV1nVJuHAbT,,,1789035784,1789035785,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,1.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0114,1,prod,,False,1000,1000,1000.0,40.0,45.0,0.0,1045.0,640.0,2026-09-10T10:23:03.828839+00:00,2026-09-10T10:23:04.039475+00:00,210.636,batch_6aa28508245081908c1a75b51ae49bfd,file-URyujANMbdu1xdjE7zk3Zv,file-8P8KfhHoxRLpvjYs3sEMFB,,1789035784,1789035785,1789035818.0,1789035819.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:23:39+00:00,completed,created,35.0,1.0,34.0,1.0,4.91261100769043,2026-09-10T10:23:36.646235+00:00,incomplete,max_output_tokens,False,200,bb0e5487-755c-4821-bad6-02793cd24310,,,,,,5953.0,750.0,,0.0006045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0384,1,prod,,False,16,16,,,,,,641.0,2026-09-10T10:23:03.837604+00:00,2026-09-10T10:23:04.042791+00:00,205.187,batch_6aa2850826508190901806803d6b9b66,file-YLhrenST2sPgqk9wxVBmNx,,,1789035784,1789035785,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,1.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0340,1,prod,,False,1000,1000,146.0,48.0,45.0,0.0,191.0,642.0,2026-09-10T10:23:03.841304+00:00,2026-09-10T10:23:04.114663+00:00,273.359,batch_6aa2850835a08190bc14666d3246f008,file-URyujANMbdu1xdjE7zk3Zv,file-DhikFHPTCQe59ayPuM8RWW,,1789035784,1789035785,1789035944.0,1789035945.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,2026-09-10T10:25:45+00:00,completed,created,161.0,1.0,160.0,1.0,4.91261100769043,2026-09-10T10:25:37.965799+00:00,completed,completed,True,200,e83b101f-a6df-44f8-8e07-4542d8c11f0e,,,,,,469.0,63.0,,9.21e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0097,1,prod,,False,16,16,,,,,,643.0,2026-09-10T10:23:03.844470+00:00,2026-09-10T10:23:04.053083+00:00,208.613,batch_6aa285082c2c819099075c01d84a6aa2,file-YLhrenST2sPgqk9wxVBmNx,,,1789035784,1789035785,,,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:05+00:00,,in_progress,created,,1.0,,,4.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0351,1,prod,,False,10000,10000,10000.0,35.0,45.0,0.0,10045.0,644.0,2026-09-10T10:23:03.847481+00:00,2026-09-10T10:23:04.128858+00:00,281.377,batch_6aa28508348c819086eb580d5e47e657,file-8EjySxx6hhhcV1nVJuHAbT,file-7d8dcZXzABn3R3v4tmiAhB,,1789035784,1789035786,1789036124.0,1789036125.0,,,,1789122184,2026-09-10T10:23:04+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:28:45+00:00,completed,created,341.0,2.0,339.0,1.0,4.91261100769043,2026-09-10T10:28:46.287472+00:00,incomplete,max_output_tokens,False,200,56ab9edb-06e3-4b4f-907a-e5ab058b93a4,,,,,,63057.0,8481.0,,0.0060045,True
